,X,Y,fact_ampl,fact_freq
113,367749.72,6352317.76,85.8357209755,16.938888762
114,367756.52,6354190.61,23.2302156396,14.964840716700001
115,367757.62,6352268.28,70.3588057852,14.4322777216
116,367764.32,6354141.53,-4.3209826573,10.5995934567
117,367765.42,6352218.9,86.39719067729999,13.370301516400001
118,367772.01,6354091.75,14.843028071500001,12.3056415362
119,367773.31,6352169.62,67.1452285104,16.5960288436
120,367778.81,6355965.7,-38.9883243346,7.941258866830001
121,367779.81,6354042.77,9.74481723863,12.0677505882
122,367781.11,6352120.34,75.2567404989,16.7614988913
123,367786.91,6355916.22,119.096044226,9.18093089792
124,367787.61,6353993.59,86.2322152862,10.0536238239
125,367789.01,6352070.85,111.839065509,15.963021661099999
126,367794.7,6355866.84,-34.793858680300005,8.84364717499
127,367795.4,6353943.81,83.80679126310001,8.60147793989
128,367796.8,6352021.67,78.7654913577,16.227735338
129,367802.6,6353895.02,95.04856847639999,15.1271649167
130,367802.6,6355817.36,-20.9623516826,11.996271818499999
131,367804.7,6351972.09,89.8440245697,12.6495057575
132,367810.4,6355768.08,-55.26844730569999,8.69717132157
133,367810.5,6353845.64,90.7639879829,13.137202500899999
134,367812.5,6351922.81,182.860092273,13.7437024496
135,367818.19,6355718.6,88.77373412790001,8.89270400134
136,367818.29,6353796.06,101.90134659,19.0019078038
137,367820.39,6351873.33,101.39006446100001,15.3060310255
138,367825.99,6355669.22,-3.3939784335799996,8.973022800689998
139,367826.09,6353746.88,113.985234364,12.750486288800001
140,367828.19,6351824.15,84.125291338,15.143783340999999
141,367833.69,6355620.43,-25.1705398137,7.40192638762
142,367833.89,6353697.9,40.3518458367,20.1223881879
143,367836.09,6351774.67,85.8772690051,15.154700093499999
144,367841.58,6355570.45,-45.59426041060001,7.9823338332
145,367841.78,6353648.42,72.0948427437,20.4032316073
146,367843.88,6351725.29,51.966036661000004,15.1505490465
147,367849.38,6355521.17,-57.332457682,6.37363735604
148,367849.68,6353598.54,86.3069177498,20.0250430788
149,367851.78,6351675.71,94.7155172562,13.578431414
150,367857.18,6355471.89,-46.180135658999994,9.451581315730001
151,367857.48,6353549.46,57.721464418900005,16.5419085214
152,367859.58,6351626.73,49.7969794848,17.7048200597
153,367864.98,6355422.61,-55.423830347,8.2310847284
154,367865.28,6353500.48,104.349138366,14.783247550499999
155,367867.37,6351577.35,41.5899035997,15.3749645374
156,367872.87,6355373.03,-52.00388565350001,7.8352842288
157,367873.17,6353450.6,90.3102471556,17.0445418195
158,367875.27,6351527.67,61.65642134310001,13.8158235217
159,367880.67,6355323.75,-36.9446713623,7.46028311607
160,367880.97,6353401.52,18.5328766601,15.1582603798
161,367883.07,6351478.29,68.7704927908,17.4072739576
162,367888.47,6355274.57,-37.9115890304,8.3271235917
163,367888.77,6353352.14,31.642902110300003,16.7360532362
164,367890.96,6351429.11,55.223256951,16.1733027943
165,367896.16,6355225.49,11.371835708199999,8.8537194242
166,367896.66,6353302.66,64.8081951772,16.7540358858
167,367898.76,6351379.73,76.2261071123,13.9234163976
168,367904.06,6355175.91,-2.4497893314900003,8.10614185577
169,367904.46,6353253.28,77.2612769904,7.217689568239999
170,367906.66,6351330.25,58.8124409187,15.045178191700002
171,367911.86,6355126.33,-19.5611051693,10.0674278336
172,367912.36,6353203.6,72.7452719605,10.6956155062
173,367914.46,6351281.07,97.4602545156,16.3213565522
174,367919.65,6355076.85,-14.2697492742,10.2571479857
175,367920.15,6353154.32,47.962824186400006,16.6582316472
176,367922.25,6351231.79,200.74466046,14.894460175899999
177,367927.45,6355027.87,-1.35132458684,10.859230636600001
178,367927.95,6353105.34,98.2613212539,13.612254499
179,367930.05,6351182.41,65.2513083878,19.3320118277
180,367935.35,6354977.99,57.0006362676,7.49161181216
181,367935.85,6353055.76,112.615681162,14.184983595999999
182,367937.95,6351133.13,71.9847206307,15.0263513634
183,367943.04,6354929.01,35.5955365477,8.85739129143
184,367943.64,6353006.28,147.937845085,14.44538336
185,367945.74,6351083.55,46.0637848746,14.6451101293
186,367950.94,6354879.43,-24.169904647600003,7.906163140539999
187,367951.44,6352957.2,138.268213169,10.6020868384
188,367953.64,6351034.47,94.9086272675,15.250377670899999
189,367958.74,6354830.05,21.1307231584,8.3568809854
190,367959.24,6352907.62,96.200494614,13.709619036700001
191,367961.44,6350985.09,49.5423923759,17.4888595999
192,367966.53,6354780.77,29.279611880999997,10.434151739099999
193,367967.13,6352858.34,118.661991137,13.50474427
194,367969.33,6350935.51,95.46344217629999,13.825413017699999
195,367974.33,6354731.29,63.1201202471,11.613536417999999
196,367974.93,6352809.06,102.678576582,15.2614403642
197,367977.13,6350886.23,131.41164111,14.774243668699999
198,367982.13,6354682.21,32.5163702923,11.9142474685
199,367982.73,6352759.38,88.24277392360001,13.5131013018
200,367985.03,6350836.65,91.2949795916,15.429110442799999
201,367990.03,6354632.53,20.0436212096,8.82020985365
202,367990.52,6352710.2,109.172982964,11.5132026338
203,367992.82,6350787.47,26.791125279499997,19.854871932200002
204,367997.82,6354583.35,49.5719100275,8.10278885343
205,367998.32,6352661.02,47.438075643699996,20.2866583592
206,368000.62,6350738.29,24.8418362643,20.7993210327
207,368005.62,6354533.97,51.4515746465,6.49846458143
208,368006.22,6352611.54,92.2419638753,16.2262313684
209,368008.42,6350689.01,12.437993094000001,17.2378611717
210,368013.42,6354484.59,28.322082014299998,7.8462466733100005
211,368014.02,6352561.96,85.7126356161,18.516464154
212,368016.21,6350639.73,37.8245624824,17.6525411848
213,368021.31,6354435.21,48.1661275062,6.72148211313
214,368021.91,6352512.48,161.59198593,11.395844943599998
215,368024.01,6350590.05,108.41777714700001,15.9262910653
216,368029.01,6354386.13,72.4438378901,9.568368878080001
217,368029.71,6352463.5,73.0005951137,15.775607123499999
218,368031.81,6350540.87,105.21620274200001,10.8834952275
219,368036.91,6354336.85,80.0476449382,11.693127196099999
220,368037.51,6352414.12,71.912373996,19.8068517934
221,368039.61,6350491.49,206.455799439,11.0979540075
222,368044.7,6354287.37,39.993154446,12.4184617115
223,368045.3,6352364.74,101.762456609,11.7389836747
224,368047.4,6350442.01,132.217539181,14.4909866346
225,368052.5,6354237.89,52.7076566715,13.077411418699999
226,368053.2,6352314.86,98.031279736,14.6080598693
227,368055.2,6350392.53,141.59662852,12.553289819000002
228,368060.3,6354188.71,44.975920313900005,13.027094818
229,368061.0,6352265.98,44.467690464700006,17.729127253399998
230,368063.0,6350343.25,153.868421781,12.291348740999998
231,368068.19,6354139.03,38.265146428099996,10.870485437000001
232,368068.79,6352216.7,70.86381763,15.3727573849
233,368070.79,6350293.87,208.611429783,12.090974946400001
234,368075.99,6354089.75,31.1980460392,8.46101901451
235,368076.69,6352167.02,118.481104136,16.6814485325
236,368078.59,6350244.49,199.954452962,16.5429119353
237,368083.09,6355963.3,-24.5820475515,9.92192747359
238,368083.79,6354040.37,38.9644083519,10.299606542200001
239,368084.39,6352117.94,77.2482873991,18.0986657225
240,368086.29,6350195.31,104.975893475,15.556106106700001
241,368090.88,6355913.92,-50.4645235663,5.902959785759999
242,368091.58,6353991.09,40.9366289725,12.4475556037
243,368092.28,6352068.26,69.316750633,17.040380893
244,368094.18,6350145.73,102.86086650200001,13.8883263228
245,368098.68,6355864.64,12.8176801795,11.108168868
246,368099.38,6353941.51,255.805256885,18.0873186018
247,368099.98,6352019.48,68.3169725929,17.5194578663
248,368101.98,6350096.35,104.167611915,16.1073412482
249,368106.48,6355815.36,6.02904863327,7.33992714492
250,368107.18,6353892.13,129.554602845,11.6422824682
251,368107.98,6351969.5,63.689293578400004,17.7055503865
252,368109.78,6350046.96,95.5594588675,14.2930339321
253,368114.38,6355765.68,25.039157273,9.09598527091
254,368115.08,6353842.65,76.1482947801,18.7336037952
255,368115.67,6351920.62,81.97331831390001,15.8438281529
256,368117.57,6349997.68,63.292337451899996,10.1834091916
257,368122.17,6355716.2,22.9234941267,10.8061589268
258,368122.87,6353793.57,107.580545731,16.5754765773
259,368123.47,6351871.43,111.33626884899999,13.660678843900001
260,368125.37,6349948.3,117.985157927,14.141098154000002
261,368129.97,6355667.02,1.07321360849,11.1825245518
262,368130.67,6353744.19,143.79497018700002,14.9963978736
263,368131.37,6351821.85,80.78067024100001,17.1978136219
264,368133.17,6349898.92,90.64815587540001,10.6934011785
265,368137.77,6355617.74,14.675508671,9.36711572929
266,368138.47,6353694.61,145.270066426,20.3149210431
267,368139.17,6351772.37,97.69960700280001,15.6159640496
268,368140.96,6349849.64,50.2015854553,12.2759389017
269,368145.56,6355568.26,-15.334137181800001,7.9803741642600015
270,368146.46,6353645.52,303.656624331,18.4996076468
271,368146.96,6351723.19,78.5700726618,15.634411910499999
272,368148.76,6349800.06,61.7174635907,13.372435706300001
273,368153.36,6355518.78,-56.2006340187,6.12781818141
274,368154.26,6353596.24,84.8527099215,17.7094080054
275,368154.76,6351673.81,72.3461850182,12.3815420252
276,368156.56,6349750.68,88.2954974369,18.0186598186
277,368161.16,6355469.49,-1.12072349215,7.10180141421
278,368162.16,6353546.66,111.660197989,13.9869844522
279,368162.66,6351624.03,48.7595701692,14.348361376700002
280,368164.36,6349701.5,76.645716645,12.4476502658
281,368169.05,6355419.91,26.3881731554,8.0232265501
282,368169.85,6353497.58,123.09018638299999,13.085016825599999
283,368170.45,6351574.85,86.9943517098,15.8137306343
284,368172.15,6349652.22,61.2761271841,12.7782584975
285,368176.85,6355370.43,-0.742484964752,10.0611334537
286,368177.65,6353448.3,87.0325950726,12.783971575399999
287,368178.25,6351525.67,88.9904234693,14.268520188399998
288,368179.95,6349602.64,87.28757886780001,16.7399705528
289,368184.55,6355321.65,56.775040814300006,9.70646578328
290,368185.35,6353398.62,134.234268716,12.507730108099999
291,368186.15,6351476.09,116.617075897,13.354395101300002
292,368187.75,6349553.36,79.5350557978,17.6506128423
293,368192.44,6355272.27,-12.4376973798,10.149642069299999
294,368193.14,6353349.34,111.47888779799999,14.0068304677
295,368193.94,6351427.01,86.8630485192,16.5577601034
296,368195.54,6349503.98,87.77080202040001,15.379924255599999
297,368200.24,6355222.49,39.0741547936,9.91370543834
298,368200.84,6353300.06,126.955257505,11.7945559678
299,368201.84,6351377.13,36.0532340161,16.2127942472
300,368203.34,6349454.5,37.8932660436,14.0022283736
301,368208.04,6355173.21,41.3041541679,8.66399455086
302,368208.74,6353250.18,70.17852619989999,15.741932801199999
303,368209.64,6351327.85,52.686977421899996,17.9783024367
304,368211.14,6349405.12,62.992189001599996,12.705854951
305,368215.83,6355123.83,65.2035522789,6.33991997397
306,368216.53,6353200.6,77.1837539644,17.3111923963
307,368217.43,6351278.77,122.101544641,19.6923926193
308,368218.93,6349355.74,50.110475056800006,13.6433332648
309,368223.73,6355074.25,106.348828557,9.57683982489
310,368224.13,6353152.12,116.598092719,14.281352406400002
311,368225.33,6351229.19,113.46995688,16.8098419562
312,368226.73,6349306.36,71.3336101576,15.230445741199999
313,368231.43,6355025.37,90.82243298450001,11.416745636600002
314,368231.93,6353102.74,143.453766881,12.1710093601
315,368233.13,6351180.11,71.2373530348,14.749255679900001
316,368234.53,6349257.08,59.8754351921,15.4201760327
317,368239.33,6354975.39,84.95353443260001,12.7466631503
318,368239.83,6353052.56,150.983618913,15.661056964
319,368240.92,6351130.73,75.6110149128,19.8384245873
320,368242.32,6349207.8,44.013857495100005,16.2210105763
321,368247.12,6354926.61,16.1141738826,12.2887070504
322,368247.42,6353003.58,150.07561217399999,14.2844938786
323,368248.72,6351081.35,144.85799438799998,14.3124173611
324,368250.12,6349158.22,31.1137446814,13.0983016457
325,368254.92,6354876.93,77.6808573645,10.4887835404
326,368255.22,6352954.1,57.9435365875,14.4652290257
327,368256.62,6351031.77,185.02960556,10.797345046300002
328,368257.92,6349108.84,72.7769829021,12.1985996791
329,368262.72,6354827.65,82.87822328840001,7.594708069
330,368263.02,6352904.82,74.9820304185,11.078139781800001
331,368264.42,6350982.69,143.73705576700002,12.888165798800001
332,368265.71,6349059.46,76.7393157254,17.4381880453
333,368270.61,6354778.27,89.0204571668,7.657347549630001
334,368270.81,6352855.44,129.09768578,14.3035098961
335,368272.31,6350933.11,132.81856909200002,17.087069302
336,368273.51,6349010.18,67.0859014229,16.7502311251
337,368278.31,6354729.19,88.3626405825,7.148075006769999
338,368278.61,6352806.06,138.592574702,15.8162715502
339,368280.21,6350883.33,94.34802474889999,16.2081399502
340,368281.31,6348960.7,30.0946879384,17.0016668154
341,368286.21,6354679.41,118.028646425,7.325808648400001
342,368286.31,6352757.08,120.19282425899999,14.2100039206
343,368288.01,6350833.95,77.8560684037,16.1676227249
344,368289.11,6348911.42,71.0936650394,17.096184930299998
345,368294.0,6354630.63,148.12685669299998,11.6227259951
346,368294.2,6352707.2,100.383775829,13.6526278104
347,368295.8,6350784.67,78.12497587840001,16.3758309658
348,368297.0,6348861.84,85.5330439679,15.8917520252
349,368301.8,6354581.25,120.15392391399999,8.30715811473
350,368302.0,6352658.12,144.951951523,14.830208434300001
351,368303.7,6350735.29,62.988059570299995,18.675547683399998
352,368304.7,6348812.86,48.78879945439999,15.1866245427
353,368309.7,6354531.37,87.9224433715,6.48025473474
354,368309.8,6352608.44,96.89116350110001,16.0121558094
355,368311.5,6350685.91,48.926978455299995,20.0351084007
356,368312.6,6348763.18,66.7399994938,16.7520484896
357,368317.49,6352559.06,55.1285351338,12.8398100432
358,368317.49,6354482.19,123.89864147799999,7.83574239461
359,368319.29,6350636.83,25.6670523158,15.4430399972
360,368320.29,6348714.1,83.9306170815,15.1244967136
361,368325.29,6352509.98,103.120303775,14.5284380437
362,368325.29,6354432.41,84.09001102319999,5.66977166822
363,368327.19,6350587.25,79.8263025591,17.4896619172
364,368328.19,6348664.52,58.761900994499996,15.052837343599998
365,368333.09,6354383.53,104.76159316100001,6.9261400564399995
366,368333.19,6352460.9,116.80546761299999,15.0022845402
367,368334.99,6350538.07,138.743858092,15.678810751099999
368,368335.99,6348615.24,55.3849982553,12.2193582595
369,368340.88,6354334.05,81.9107172044,11.9319192205
370,368340.98,6352411.52,63.426546041499996,12.444987237000001
371,368342.78,6350488.69,308.632868325,13.2709319176
372,368343.78,6348565.76,57.7791526829,12.4284342248
373,368348.78,6352362.34,107.756238662,11.0814005817
374,368348.78,6354284.67,27.304054605100003,12.2242459244
375,368350.58,6350439.21,153.60174255,15.3788217519
376,368351.58,6348516.38,55.2213711357,19.1642025998
377,368356.68,6352312.96,98.5592913955,10.5785725805
378,368356.68,6354235.29,94.5879163425,15.2426857125
379,368358.38,6350390.43,55.217552956000006,13.972642717100001
380,368359.38,6348467.3,75.4216952338,19.426198020799998
381,368364.58,6352263.28,87.4520297026,14.076013987
382,368364.58,6354185.81,78.757792311,11.0238992426
383,368366.17,6350340.95,108.211535501,13.767943931800001
384,368367.17,6348417.82,37.2454512141,16.1928087832
385,368372.37,6352214.1,120.227314403,13.144732503800002
386,368372.37,6354136.43,89.6279968965,11.395003810999999
387,368374.07,6350291.27,204.053285305,11.6583960808
388,368374.97,6348368.54,129.27063140299998,11.48175072
389,368380.17,6352164.72,137.741490282,10.9024482312
390,368380.17,6354087.25,172.95551098099997,16.3659108539
391,368381.97,6350241.79,244.593136185,13.7477522803
392,368382.77,6348318.96,53.2408826268,17.8631258802
393,368388.07,6352115.14,55.850566964799995,15.954114018399999
394,368388.07,6354037.77,137.698871962,15.0562898348
395,368389.77,6350192.61,16.8572258816,18.3199761992
396,368390.56,6348269.58,103.439001721,13.9479735716
397,368394.86,6355911.42,68.4489870315,12.946492163399999
398,368395.86,6353988.59,131.356209773,13.1706234356
399,368395.96,6352065.76,107.38493595799999,15.5369591934
400,368397.66,6350142.83,93.88234394450001,13.446666973
401,368398.36,6348220.4,112.756483325,15.5772616077
402,368402.76,6355862.24,-13.528025885999998,12.923333960299999
403,368403.66,6353939.21,63.8743513783,16.6297702675
404,368403.76,6352016.38,101.83401863200001,14.8702917365
405,368405.46,6350093.65,79.7012449139,15.579203373699999
406,368406.26,6348170.82,82.6248151598,14.5795053497
407,368410.66,6355812.46,-46.45142786939999,7.79840223215
408,368411.56,6353889.73,56.8068494559,11.426241016199999
409,368411.66,6351967.0,120.601258927,16.735347298900002
410,368413.26,6350044.07,18.7927962072,12.5185692398
411,368414.06,6348121.44,74.3147176262,14.969965648099999
412,368418.35,6355763.48,-13.320561874500001,10.5030945228
413,368419.35,6353840.35,60.0556768952,16.0052671897
414,368419.45,6351917.62,112.493909047,14.2209644946
415,368421.05,6349995.19,78.7671388145,13.3380117092
416,368421.85,6348072.35,78.4034505483,16.699795215199998
417,368426.25,6355713.7,-5.6517244517,8.307720148560001
418,368427.15,6353791.07,89.2069224718,16.6900964675
419,368427.25,6351868.64,67.6071674513,14.0903740057
420,368428.95,6349945.51,59.9423471718,13.412705297899999
421,368429.65,6348022.97,98.38289997940001,12.5409469066
422,368434.05,6355664.32,-9.601081494239999,9.66877498236
423,368435.05,6353741.69,223.547475373,13.281046888299999
424,368435.15,6351818.96,65.894716319,14.578109681900001
425,368436.75,6349896.33,57.896969454200004,17.5313807863
426,368437.45,6347973.39,72.503550468,14.811933146400001
427,368441.84,6355615.14,-32.0712633168,11.4300585346
428,368442.04,6353693.41,100.482430492,9.14786464163
429,368442.94,6351769.68,121.506675817,14.372285791600001
430,368444.54,6349847.04,80.5847614329,15.3660625881
431,368445.24,6347924.01,70.45377036020001,13.6364786916
432,368449.64,6355565.66,44.4773551741,9.54237717921
433,368449.84,6353643.93,117.917032028,8.48182550738
434,368450.84,6351720.2,185.26676352400003,14.6415006982
435,368452.34,6349798.06,64.51838690550001,17.0168352803
436,368453.04,6347874.63,74.88082920869999,13.2103855576
437,368457.44,6355516.48,-34.7434733971,7.919458151310001
438,368457.64,6353594.75,129.477927845,12.047888526500001
439,368458.74,6351670.52,86.0973954236,14.924048738800002
440,368460.24,6349748.28,81.798841635,18.3704721379
441,368460.94,6347825.25,54.7443633031,14.3177013952
442,368465.23,6355467.1,-32.3003076871,7.45720677017
443,368465.53,6353545.36,230.109695872,15.631271034700001
444,368466.63,6351621.03,70.66375402130001,15.824488424
445,368468.03,6349698.7,75.5569321992,13.909922636700001
446,368468.73,6347775.97,93.5224184865,15.8260967395
447,368473.13,6355417.62,-18.1000599015,8.71482986172
448,368473.33,6353495.88,180.809596708,12.3869715633
449,368474.33,6351572.25,111.709569209,14.202531195399999
450,368475.83,6349649.62,50.393817799999994,15.266595884700001
451,368476.53,6347726.59,49.3221646597,15.434205509100002
452,368480.83,6355368.64,-5.89025473398,9.573270084610002
453,368481.13,6353446.5,97.357914559,12.5722532854
454,368482.23,6351522.57,95.3855372856,14.0290676723
455,368483.63,6349600.14,41.3175130322,11.7575425769
456,368484.43,6347677.01,67.9037227179,17.3771630404
457,368488.63,6355319.06,-26.8953842125,5.491780792569999
458,368488.93,6353397.22,119.78742923600001,14.343975886700001
459,368490.03,6351473.39,70.7978882356,15.273023023499999
460,368491.52,6349550.66,36.2916694918,12.1096023392
461,368492.22,6347627.63,52.0040582196,13.350683988299998
462,368496.52,6355269.77,-15.2582777582,4.692891801559999
463,368496.82,6353347.74,99.0812665694,14.291665323699998
464,368497.92,6351423.61,115.689289879,13.6658160401
465,368499.32,6349501.68,50.2280021657,10.969734418900002
466,368500.02,6347578.05,73.353107977,11.9263306752
467,368504.32,6355220.49,48.105725201999995,5.29167770354
468,368504.62,6353298.36,119.697389085,11.4421325952
469,368505.72,6351374.53,127.146895374,13.9148105969
470,368507.12,6349452.0,76.3192014886,11.9499660717
471,368507.82,6347528.87,70.2223250497,12.562100967100001
472,368512.12,6355170.81,113.888961905,7.1430742691199995
473,368512.42,6353249.08,114.92103228200001,12.051367983499999
474,368513.62,6351325.15,109.15165747,13.853834190899999
475,368515.02,6349402.72,77.79969017890001,12.4132842862
476,368515.71,6347479.39,48.5609444851,12.5976477339
477,368519.91,6355121.63,173.062808583,7.715831477969999
478,368520.31,6353199.6,141.119300747,12.646910410699999
479,368521.51,6351275.57,162.03100782200002,10.2026847628
480,368522.81,6349353.34,219.67686219,11.5119001158
481,368523.51,6347430.01,49.969866699799994,12.8792317856
482,368527.71,6355072.25,89.54741151209998,13.9434889065
483,368528.11,6353150.42,113.62837304700001,16.8927366497
484,368529.31,6351226.49,254.426141825,10.894341446199999
485,368530.61,6349304.16,63.8285454074,17.0492142565
486,368531.31,6347380.83,36.357638929000004,13.181371202200001
487,368535.51,6355022.77,54.9750689745,12.6577130399
488,368535.91,6353100.94,78.05232271109999,12.2679058351
489,368537.11,6351177.31,101.774341535,16.5851206611
490,368538.41,6349254.68,51.1578687803,15.282709473099999
491,368539.11,6347331.25,16.058389386400002,8.484902149339998
492,368543.4,6354973.19,117.846553646,13.848148901099998
493,368543.7,6353051.66,147.618824244,18.4885916842
494,368544.9,6351128.03,77.8658475377,15.408872125999999
495,368546.2,6349205.5,43.19587659649999,13.800495564
496,368547.0,6347281.87,76.4483378132,12.1674761773
497,368551.2,6354923.91,17.8391875213,12.1434118282
498,368551.5,6353002.28,131.262365369,9.85802296472
499,368552.8,6351078.25,110.589411438,14.420726600899998
500,368554.1,6349155.92,104.308708513,19.7571542272
501,368554.8,6347232.69,51.4715401439,17.587007309100002
502,368559.0,6354874.83,11.538678794800001,8.919536882300001
503,368559.3,6352952.7,145.979652609,10.749645103499999
504,368560.7,6351028.67,45.3583216813,15.8502354801
505,368561.8,6349106.84,67.01057546979999,12.627368280899999
