,X,Y,fact_ampl,fact_freq,FFID
89,370268.91,6355424.01,325.938420554,7.731314767260001,24395012
90,370288.21,6351783.57,374.18010512300003,12.676532168900001,23675001
91,370290.8,6352087.65,169.844253556,10.9208216674,23735002
92,370293.4,6352391.73,229.74576620099998,9.937268474149999,23795003
93,370295.9,6352695.5,88.63904024690001,9.29219419045,23855004
94,370298.4,6352999.58,188.98849687900002,13.0164314784,23915005
95,370300.5,6353303.56,153.282483824,9.70170599794,23975006
96,370305.5,6353911.62,213.340087774,12.783239390999999,24095008
97,370308.0,6354215.5,254.427078121,12.2315027172,24155009
98,370310.7,6353558.06,70.8044978391,8.76958808558,24025007
99,370310.7,6354519.58,261.734026403,12.3679163673,24215010
100,370313.0,6354823.75,141.212348449,11.4823021489,24275011
101,370315.39,6355127.53,277.966484352,7.070941001910001,24335012
102,370317.69,6355431.61,224.356219921,7.347607191669999,24395013
103,370335.49,6351487.59,411.76094417900003,9.61647329226,23615001
104,370338.09,6351791.47,334.126706448,13.0976432467,23675002
105,370340.58,6352095.55,206.152714471,10.6367071791,23735003
106,370341.88,6352399.32,150.807542941,8.77623173148,23795004
107,370344.88,6352703.3,155.383890485,9.97880108393,23855005
108,370347.48,6353007.28,142.667745977,12.781664595599999,23915006
109,370350.48,6353311.46,272.824870394,9.52425897763,23975007
110,370354.58,6353919.42,245.37000785,13.012610401300002,24095009
111,370357.08,6354223.29,183.073353223,12.1737746541,24155010
112,370359.98,6354527.37,223.342806333,12.923250093800002,24215011
113,370360.28,6353565.96,222.330429989,9.67538533329,24025008
114,370361.98,6354831.55,135.132901106,10.1226828884,24275012
115,370364.57,6355135.33,222.27350763200002,6.847922799,24335013
116,370367.27,6355439.51,304.866173753,9.66406065488,24395014
117,370382.57,6351191.31,240.062058093,10.9084254847,23555001
118,370384.47,6351495.39,413.519218164,9.718432702260001,23615002
119,370387.17,6351799.26,405.345363855,7.16690316344,23675003
120,370389.86,6352103.34,330.283861629,8.19194065353,23735004
121,370392.26,6352407.32,177.023411594,8.47497773135,23795005
122,370394.46,6352711.2,195.48410444299998,8.98380562401,23855006
123,370396.86,6353015.08,160.144223121,13.289736698399999,23915007
124,370398.86,6353319.16,108.99050022799999,12.7737945372,23975008
125,370404.26,6353927.21,267.720495212,11.6669493746,24095010
126,370406.46,6354231.09,137.617992665,11.1479746921,24155011
