,X,Y,fact_ampl,fact_freq,FFID
139,370446.34,6353022.97,87.4469047176,17.4464593599,23915008
140,370448.74,6353327.05,69.32292526170001,16.3930838454,23975009
141,370453.54,6353935.11,105.51212674799999,14.6648440854,24095011
142,370456.04,6354238.99,85.5171173663,15.250312804000002,24155012
143,370458.84,6354542.97,110.086722456,15.453428908900001,24215013
144,370460.74,6354847.14,106.306108511,15.2367994911,24275014
145,370463.44,6355151.02,90.7146039817,16.323097384300002,24335015
146,370466.23,6355455.1,96.7414487462,15.8898637814,24395016
147,370466.83,6353532.47,95.931686344,16.1006032262,24015010
148,370476.23,6350598.74,85.3049509762,19.59092413,23435001
149,370478.13,6350902.82,135.650535736,13.791135434300001,23495002
150,370481.23,6351206.9,235.71781895700002,11.245300280599999,23555003
151,370483.23,6351510.98,128.60164491,14.2029869009,23615004
152,370485.93,6351814.96,100.39517761299999,14.3833082947,23675005
153,370488.23,6352118.94,114.72002320899999,14.48395174,23735006
154,370491.32,6352423.01,146.340213988,13.443569096300001,23795007
155,370493.02,6352726.79,88.43825808700001,14.9739388472,23855008
156,370495.72,6353030.77,49.8271864245,18.3018847001,23915009
157,370497.92,6353334.85,46.8132077447,16.7360061857,23975010
158,370502.82,6353942.91,101.334864445,14.878933726300001,24095012
159,370505.32,6354246.78,130.720177506,14.446160911700002,24155013
160,370508.12,6354550.76,123.548628689,14.861929629,24215014
161,370510.42,6354855.04,127.472837679,14.7201902024,24275015
162,370512.32,6355158.72,100.544355375,15.4088324288,24335016
163,370515.41,6355462.9,104.254600155,15.415241276300002,24395017
164,370515.81,6353540.27,47.9859541245,15.712646413599998,24015011
165,370523.01,6350302.66,149.395316004,15.9871329202,23375001
166,370525.21,6350606.54,60.0958985699,15.807973166500002,23435002
167,370527.61,6350910.62,142.483077214,14.055728198499999,23495003
168,370530.31,6351214.7,162.952233287,14.4189696079,23555004
169,370532.41,6351518.78,107.76377033600001,15.1765182416,23615005
170,370534.41,6353745.48,36.1871314812,16.9990695979,24055012
171,370535.31,6351822.75,129.932424924,13.771502283399998,23675006
172,370537.91,6352126.83,110.045769936,14.744366384600001,23735007
173,370540.6,6352430.81,114.465452543,14.4608661951,23795008
174,370542.6,6352734.69,81.89690370550001,16.959508674200002,23855009
175,370545.3,6353038.57,47.5228398182,17.9318312087,23915010
176,370547.5,6353342.65,34.3586095103,17.8290246679,23975011
177,370552.2,6353950.7,115.42703649799999,14.257814176400002,24095013
178,370554.7,6354254.58,108.196505442,15.225348663299998,24155014
179,370557.6,6354558.66,109.35639933600001,14.7030473718,24215015
180,370559.7,6354862.84,85.37135095560001,16.387079108,24275016
181,370562.0,6355166.62,118.648459588,15.0133766886,24335017
182,370564.89,6355470.79,123.052112917,14.8885139624,24395018
183,370572.59,6350310.56,155.927824271,15.7331939671,23375002
184,370574.59,6350614.44,144.919320949,11.481817562,23435003
185,370577.49,6350918.52,140.686542256,15.043582488599998,23495004
186,370577.89,6349956.5,137.590132768,12.8672565738,23305001
187,370579.89,6351222.59,116.800383181,15.094088103099999,23555005
188,370582.39,6351526.67,125.072393457,14.267364688599999,23615006
189,370584.19,6353753.38,52.462475132399994,17.238991658099998,24055013
190,370584.69,6351830.55,111.32437347,14.121027937000001,23675007
191,370587.09,6352134.63,123.787671635,14.280031316099999,23735008
192,370591.38,6352742.49,83.0814818985,17.1113746775,23855010
193,370594.28,6353046.36,62.7246830045,17.6940697778,23915011
194,370596.38,6352389.13,125.66825348399999,14.712373858800001,23785009
195,370596.98,6353350.54,51.8359360947,17.5305672052,23975012
196,370601.78,6353958.6,93.9103195117,14.840488658800002,24095014
197,370604.28,6354262.38,106.58096000299999,15.0361437844,24155015
198,370606.38,6354566.36,112.436592354,15.4983624211,24215016
199,370609.08,6354870.73,81.5720496071,15.9153930689,24275017
200,370611.88,6355174.51,88.94501140850001,15.9553240765,24335018
201,370614.67,6355478.59,70.1754806933,15.9997287984,24395019
202,370616.47,6349710.1,134.852156905,15.9408077797,23255001
203,370621.67,6350318.36,158.709572088,14.4447389452,23375003
204,370624.17,6350622.23,203.057179109,11.772125582200001,23435004
205,370626.77,6350926.31,149.788043028,13.90516122,23495005
206,370626.87,6349964.5,122.95828287,13.6221316565,23305002
207,370628.87,6351230.29,146.769315905,14.6645417542,23555006
208,370631.27,6351534.47,168.312868038,13.1683139745,23615007
209,370632.97,6353761.08,45.0870481546,16.226379012,24055014
210,370634.47,6351838.45,201.33851021900003,11.4312508192,23675008
211,370636.77,6352142.43,133.883573859,13.8668899,23735009
212,370641.06,6352750.28,73.7847674991,17.660507624,23855011
213,370643.56,6353054.16,34.4403193304,19.1198316525,23915012
214,370646.16,6352397.02,131.572882994,15.544846184,23785010
215,370646.26,6353358.34,76.9230425578,15.292669463,23975013
216,370650.96,6353966.4,92.9521695559,14.6627726921,24095015
217,370653.76,6354270.27,73.90202047380001,15.274289193,24155016
218,370655.76,6354574.15,138.712561355,14.9891496981,24215017
219,370658.56,6354878.53,111.810437077,14.9946880702,24275018
220,370660.86,6355182.21,109.444205177,15.355143419800001,24335019
221,370663.36,6349413.62,77.3535461929,17.1707369682,23195001
222,370663.76,6355486.39,138.180564334,14.9120504425,24395020
223,370665.35,6349717.8,99.8415216832,16.4853081658,23255002
224,370668.35,6350021.67,189.51879486099998,12.1946543914,23315003
225,370671.35,6350326.15,165.49059790200002,14.517902185499999,23375004
226,370673.35,6350630.03,167.13232154600001,12.791594713599999,23435005
227,370676.15,6350934.11,212.414118962,12.9082345255,23495006
228,370678.35,6351238.09,99.1240241896,15.8504212282,23555007
229,370680.65,6351542.27,139.089884442,14.580271287,23615008
230,370683.35,6351846.24,208.671305432,11.6155316309,23675009
231,370685.75,6352150.22,156.24819397299999,13.800971278299999,23735010
232,370690.04,6353719.6,88.6927677617,14.721006965499999,24045015
233,370690.44,6352758.18,76.21644878010001,17.4430676595,23855012
234,370693.34,6353062.36,31.8789963587,19.447267403199998,23915013
235,370695.44,6353366.14,43.3303050487,16.10244274,23975014
236,370696.14,6352404.92,147.657367344,15.3579764173,23785011
237,370700.34,6353974.19,87.98614141469999,15.0072185535,24095016
238,370702.84,6354278.07,75.2823295993,15.95739908,24155017
239,370706.04,6354582.15,125.720305401,14.785703440699999,24215018
240,370707.74,6354886.33,106.25571614299999,15.3955180166,24275019
241,370710.14,6349117.24,121.35677391200001,16.2252132845,23135001
242,370710.14,6355190.11,123.479565168,14.7186798192,24335020
243,370712.54,6349421.32,89.519693511,18.272208062,23195002
244,370712.94,6355494.19,96.4939975743,15.5229690053,24395021
245,370714.93,6349725.69,127.51783135299999,15.8350904245,23255003
246,370717.63,6350029.47,166.776892475,13.036134795299999,23315004
247,370720.43,6350333.95,179.432046995,13.6244391944,23375005
248,370722.93,6350637.93,133.118625933,15.356984918,23435006
249,370725.33,6350941.91,188.278463592,13.357165809200001,23495007
250,370727.83,6351245.99,193.10568629,12.579321484300001,23555008
251,370730.33,6351550.06,92.6738664753,17.4830105777,23615009
252,370732.93,6351854.04,166.12370262299999,15.503895632599999,23675010
253,370735.43,6352158.12,153.076722732,14.0578583322,23735011
254,370739.52,6353727.39,58.4438495661,14.881819323299998,24045016
255,370739.92,6352765.98,73.7344750894,17.568198473699997,23855013
256,370742.42,6353070.16,52.5437318738,18.410685841099998,23915014
257,370744.52,6353373.83,52.6107566012,15.6660836894,23975015
258,370745.32,6352412.72,113.504616439,15.049869993699998,23785012
259,370749.62,6353981.99,84.423960552,14.9935681904,24095017
260,370752.22,6354285.87,87.91895716260001,15.1612451675,24155018
261,370754.62,6354589.85,117.992277354,14.973888598699999,24215019
262,370757.12,6354894.23,101.303959902,14.959498083,24275020
263,370757.52,6348821.16,224.541746357,10.8618510994,23075001
264,370759.82,6349125.33,205.688763017,12.438435318,23135002
265,370759.92,6355197.9,102.006380312,15.2670687044,24335021
266,370762.22,6355501.98,121.437163032,15.1302426549,24395022
267,370762.52,6349429.31,67.1628095286,18.6227543388,23195003
268,370765.21,6349733.59,224.36041886700002,11.518445357400001,23255004
269,370767.51,6350037.47,157.873300121,14.2601398142,23315005
270,370770.01,6350341.85,192.17020026900002,13.1231635926,23375006
271,370772.31,6350645.83,171.217015314,14.3059115189,23435007
272,370775.31,6350949.8,154.839155011,13.890199273199999,23495008
273,370777.31,6351253.78,98.3828860019,16.1826307127,23555009
274,370778.71,6352519.38,110.414544478,15.0693878002,23805013
275,370779.81,6351557.96,91.3720050205,17.139010697699998,23615010
276,370781.91,6351861.84,167.305553021,14.382142845799999,23675011
277,370784.51,6352165.82,139.852258208,16.4057065514,23735012
278,370789.3,6352773.77,63.9678285253,17.1702377152,23855014
279,370792.1,6353077.95,52.185818645299996,17.3550908936,23915015
280,370794.4,6353381.73,66.7255853332,16.6110429212,23975016
281,370796.8,6353685.31,43.727270868299996,17.501674597,24035017
282,370799.2,6353989.79,100.611912582,14.9690607913,24095018
283,370801.8,6354293.77,93.9973240646,15.7322438352,24155019
284,370804.0,6354597.64,155.526191855,14.3225673678,24215020
285,370805.0,6348524.37,86.2792851186,18.4381629046,23015001
286,370806.3,6354902.02,97.6740073397,15.7138144221,24275021
287,370806.9,6348829.05,144.856488259,15.125061490999999,23075002
288,370808.8,6355205.7,91.0005259049,15.286003313800002,24335022
289,370809.5,6349132.83,232.629179393,10.7394350382,23135003
290,370811.6,6349437.11,97.94467516979999,16.661615596199997,23195004
291,370811.8,6355509.88,118.327600908,15.3881618424,24395023
292,370814.1,6349741.39,160.469164543,13.3217419332,23255005
293,370816.49,6350045.17,177.912576046,13.471833368299999,23315006
294,370819.09,6350349.64,207.19245442599998,12.8610177927,23375007
295,370821.59,6350653.62,170.662952756,13.4490265953,23435008
296,370824.19,6350957.6,107.115374426,13.9662215206,23495009
297,370826.59,6351261.58,144.573614938,15.3553122721,23555010
298,370828.39,6352527.27,79.4394835427,16.7552623297,23805014
299,370829.29,6351565.76,147.39031963899998,12.749875602000001,23615011
300,370831.49,6351869.64,167.19152635,15.1416385255,23675012
301,370834.29,6352173.71,128.928630892,15.753325905799999,23735013
302,370839.19,6352781.77,82.5876259203,17.254964506300002,23855015
303,370841.38,6353085.75,54.14892205020001,16.3918741383,23915016
304,370843.88,6353389.63,68.785218419,14.975776868299999,23975017
305,370846.48,6353693.21,65.7101359667,16.8285810188,24035018
306,370848.68,6353997.68,89.4199320969,15.5169321152,24095019
307,370851.18,6354301.56,126.01110470299999,14.8218352202,24155020
308,370851.38,6348229.09,208.248597215,11.6364952909,22955001
309,370853.18,6354605.44,83.3978875121,15.0744073536,24215021
310,370853.88,6348532.17,116.57208367,16.3876448872,23015002
311,370855.98,6354909.82,108.881183529,15.2251977594,24275022
312,370856.18,6348836.85,176.84579463,13.0141995465,23075003
313,370857.88,6355213.5,102.245725701,14.9840335442,24335023
314,370858.28,6349140.53,215.00818528599999,11.8284640152,23135004
315,370860.88,6349444.91,203.52133956,11.8745361874,23195005
316,370861.08,6355517.68,146.69990189,15.257013437100001,24395024
317,370863.48,6349749.18,148.58364760700002,15.7204878036,23255006
318,370866.37,6350053.16,156.049954325,13.642170533699998,23315007
319,370868.37,6350357.44,98.5695511341,15.5290639645,23375008
320,370870.87,6350661.42,143.941199575,14.1704720873,23435009
