,V0,X,Y,FFID,Elevation
0,1.3846153846153846,385828.39,6353030.37,23435312,107.8
1,1.3846153846153846,385779.01,6353022.47,23435311,107.2
2,1.3846153846153846,385729.43,6353014.68,23435310,107.4
3,1.2857142857142858,385680.05,6353006.78,23435309,107.6
4,1.2857142857142858,385631.07,6352999.08,23435308,107.6
5,1.3846153846153846,385581.39,6352991.19,23435307,107.3
6,1.3846153846153846,385532.41,6352983.39,23435306,107.3
7,1.3846153846153846,385483.03,6352975.59,23435305,107.5
8,1.2857142857142858,385433.64,6352967.7,23435304,107.6
9,1.2,385384.06,6352959.9,23435303,107.9
10,1.2,385335.08,6352952.1,23435302,108.4
11,1.2,385285.5,6352944.21,23435301,108.3
12,1.125,385236.42,6352936.41,23435300,108.5
13,1.3846153846153846,385186.54,6352928.51,23435299,108.5
14,1.3846153846153846,385137.66,6352920.71,23435298,108.4
15,1.125,385087.98,6352912.82,23435297,108.8
16,1.2857142857142858,385038.6,6352905.02,23435296,108.2
17,1.0588235294117647,384989.02,6352897.12,23435295,108.9
18,1.0588235294117647,384939.84,6352889.33,23435294,109.0
19,1.2,384890.26,6352881.43,23435293,108.6
20,1.0,384841.08,6352873.63,23435292,108.4
21,1.125,384791.5,6352865.84,23435291,108.6
22,1.0,384742.12,6352857.94,23435290,109.0
23,1.2,384692.94,6352850.14,23435289,108.6
24,1.3846153846153846,384739.82,6352554.56,23375289,108.8
25,1.2857142857142858,384789.5,6352562.46,23375290,109.0
26,1.2857142857142858,384838.78,6352570.26,23375291,108.9
27,1.125,384888.16,6352578.05,23375292,109.7
28,1.2857142857142858,384937.74,6352585.85,23375293,109.4
29,1.2857142857142858,384986.72,6352593.65,23375294,109.4
30,1.2,385036.4,6352601.44,23375295,109.5
31,1.2857142857142858,385085.28,6352609.24,23375296,109.7
32,1.2857142857142858,385135.06,6352617.04,23375297,109.8
33,1.2857142857142858,385183.94,6352624.83,23375298,109.7
34,1.2857142857142858,385233.72,6352632.63,23375299,109.9
35,1.2857142857142858,385282.71,6352640.43,23375300,109.5
36,1.3846153846153846,385332.39,6352648.22,23375301,109.6
37,1.2857142857142858,385381.77,6352656.02,23375302,109.5
38,1.5,385431.15,6352663.82,23375303,109.3
39,1.5,385480.73,6352671.71,23375304,109.4
40,1.125,385529.51,6352679.41,23375305,109.5
41,1.2857142857142858,385579.29,6352687.31,23375306,110.0
42,1.3846153846153846,385628.37,6352695.01,23375307,109.9
43,1.125,385678.45,6352702.9,23375308,109.4
44,1.5,385776.81,6352718.5,23375310,109.3
45,1.3846153846153846,385826.09,6352726.29,23375311,109.4
46,1.3846153846153846,385875.57,6352734.19,23375312,109.4
47,1.125,385922.45,6352438.01,23315312,109.8
48,1.2857142857142858,385872.87,6352430.11,23315311,110.0
49,1.3846153846153846,385823.49,6352422.31,23315310,110.0
50,1.2857142857142858,385774.51,6352414.52,23315309,110.1
51,0.8181818181818182,386298.4,6350066.66,22835312,111.5
52,1.2,385725.03,6352406.72,23315308,110.0
53,1.125,386248.92,6350058.86,22835311,111.8
54,1.2,386199.14,6350051.06,22835310,111.5
55,1.125,385675.95,6352398.92,23315307,109.9
56,1.2857142857142858,386149.96,6350043.27,22835309,111.5
57,1.2857142857142858,385626.27,6352391.13,23315306,109.9
58,1.125,386100.48,6350035.47,22835308,111.5
59,1.125,386051.2,6350027.67,22835307,111.4
60,1.125,385576.69,6352383.23,23315305,109.8
61,1.2,386001.72,6350019.88,22835306,111.4
62,1.125,385952.74,6350012.18,22835305,111.6
63,1.2,385478.23,6352367.94,23315303,109.9
64,1.2,385903.06,6350004.28,22835304,111.7
65,1.3846153846153846,385428.55,6352360.14,23315302,110.0
66,1.2857142857142858,385853.68,6349996.49,22835303,111.5
67,1.3846153846153846,385379.97,6352352.44,23315301,110.2
68,1.3846153846153846,385804.3,6349988.79,22835302,111.8
69,1.2857142857142858,385329.89,6352344.55,23315300,110.3
70,1.2857142857142858,385755.22,6349980.99,22835301,111.8
71,1.3846153846153846,385280.61,6352336.85,23315299,110.9
72,1.5,385705.74,6349973.19,22835300,111.8
73,1.2,385231.33,6352329.15,23315298,110.1
74,1.2857142857142858,385656.16,6349965.4,22835299,111.7
75,1.0588235294117647,385181.75,6352321.35,23315297,110.0
76,1.5,385606.48,6349957.5,22835298,111.7
77,1.0,385132.47,6352313.56,23315296,110.1
78,1.6363636363636365,385557.8,6349949.9,22835297,111.7
79,1.2,385083.09,6352305.86,23315295,110.5
80,1.2857142857142858,385508.41,6349942.11,22835296,112.0
81,1.0588235294117647,385033.41,6352298.06,23315294,110.3
82,1.2857142857142858,385458.83,6349934.31,22835295,111.9
83,1.2,384984.12,6352290.37,23315293,110.4
84,1.2,385409.65,6349926.51,22835294,112.1
85,1.2857142857142858,384935.14,6352282.67,23315292,110.1
86,1.0,385359.87,6349918.72,22835293,112.2
87,1.2857142857142858,384885.46,6352274.87,23315291,109.9
88,0.8571428571428571,385310.69,6349910.92,22835292,112.4
89,1.2857142857142858,384836.08,6352267.08,23315290,110.0
90,0.9,385261.31,6349903.12,22835291,112.2
91,1.2857142857142858,384786.6,6352259.38,23315289,110.1
92,0.9,385212.23,6349895.43,22835290,112.4
93,1.125,385162.35,6349887.53,22835289,112.2
94,1.5,385115.47,6350185.31,22895289,112.1
95,1.2857142857142858,384833.98,6351962.2,23255289,111.0
96,1.125,384883.07,6351969.9,23255290,111.2
97,1.2857142857142858,385164.95,6350193.21,22895290,111.8
98,1.2,385214.33,6350201.0,22895291,111.8
99,1.2,384932.35,6351977.69,23255291,111.3
100,1.2857142857142858,385263.71,6350208.9,22895292,112.0
101,1.125,384981.73,6351985.59,23255292,111.3
102,1.5,385312.99,6350216.7,22895293,111.7
103,1.2,385031.31,6351993.39,23255293,111.2
104,1.2,385362.37,6350224.49,22895294,111.4
105,1.125,385080.79,6352001.18,23255294,111.0
106,1.3846153846153846,385130.37,6352009.08,23255295,110.8
107,1.5,385460.93,6350240.19,22895296,111.7
108,1.2,385510.31,6350247.98,22895297,111.6
109,1.2,385179.55,6352016.88,23255296,110.9
110,1.2857142857142858,385228.83,6352024.67,23255297,110.4
111,1.3846153846153846,385559.59,6350255.78,22895298,111.6
112,1.125,385608.97,6350263.68,22895299,111.4
113,1.2,385278.01,6352032.47,23255298,110.6
114,1.2,385658.55,6350271.47,22895300,111.9
115,1.3846153846153846,385327.39,6352040.27,23255299,110.5
116,0.9473684210526316,385707.94,6350279.37,22895301,111.5
117,1.3846153846153846,385376.97,6352048.06,23255300,110.8
118,0.9473684210526316,385757.12,6350287.17,22895302,111.7
119,1.5,385426.35,6352055.86,23255301,110.5
120,1.2,385806.7,6350294.97,22895303,111.9
121,1.3846153846153846,385855.98,6350302.76,22895304,111.6
122,1.3846153846153846,385476.03,6352063.76,23255302,110.6
123,1.3846153846153846,385905.26,6350310.66,22895305,111.5
124,1.2857142857142858,385524.91,6352071.45,23255303,110.5
125,1.3846153846153846,385954.84,6350318.46,22895306,111.6
126,1.3846153846153846,385574.49,6352079.25,23255304,110.5
127,1.125,386003.92,6350326.25,22895307,111.6
128,1.5,385623.97,6352087.15,23255305,110.2
129,1.2857142857142858,386053.4,6350334.15,22895308,111.7
130,1.125,385673.25,6352094.95,23255306,110.2
131,1.2857142857142858,385722.63,6352102.74,23255307,110.4
132,1.0588235294117647,386102.98,6350341.95,22895309,111.5
133,1.2,385772.01,6352110.54,23255308,110.2
134,0.8571428571428571,386152.06,6350349.74,22895310,111.4
135,1.2857142857142858,385820.99,6352118.34,23255309,110.2
136,1.0588235294117647,386201.54,6350357.64,22895311,111.5
137,1.2,385870.67,6352126.23,23255310,109.9
138,1.2,386250.92,6350365.44,22895312,111.3
139,1.2857142857142858,385920.15,6352134.03,23255311,109.6
140,1.0,385969.23,6352141.83,23255312,109.6
141,1.0,386203.94,6350660.62,22955312,111.2
142,0.9473684210526316,386154.86,6350652.82,22955311,111.0
143,1.0588235294117647,386016.31,6351845.65,23195312,109.7
144,0.8571428571428571,386105.28,6350645.03,22955310,111.3
145,1.2,385966.73,6351837.85,23195311,110.0
146,1.5,385917.85,6351830.05,23195310,109.8
147,1.2857142857142858,386055.8,6350637.13,22955309,111.3
148,1.2857142857142858,385868.17,6351822.15,23195309,110.2
149,0.8181818181818182,386006.62,6350629.43,22955308,111.3
150,1.5,385818.89,6351814.36,23195308,110.2
151,1.5,385769.91,6351806.66,23195307,110.0
152,1.0588235294117647,385957.44,6350621.63,22955307,111.4
153,1.5,385720.33,6351798.76,23195306,110.4
154,1.125,385670.45,6351790.87,23195305,110.3
155,1.2857142857142858,385907.66,6350613.74,22955306,111.2
156,1.3846153846153846,385621.67,6351783.17,23195304,110.2
157,1.3846153846153846,385571.89,6351775.27,23195303,110.3
158,1.2,385809.19,6350598.14,22955304,111.2
159,1.2857142857142858,385522.91,6351767.48,23195302,110.3
160,1.125,385759.81,6350590.35,22955303,111.5
161,1.5,385473.43,6351759.68,23195301,110.2
162,0.9473684210526316,385710.03,6350582.45,22955302,111.3
163,1.5,385423.95,6351751.78,23195300,110.8
164,1.5,385661.05,6350574.75,22955301,111.6
165,1.2857142857142858,385374.47,6351743.99,23195299,111.2
166,1.2,385611.57,6350566.86,22955300,111.2
167,1.6363636363636365,385325.39,6351736.19,23195298,111.1
168,1.2857142857142858,385562.09,6350559.06,22955299,111.2
169,1.3846153846153846,385513.01,6350551.26,22955298,111.4
170,1.3846153846153846,385275.81,6351728.39,23195297,111.0
171,1.2857142857142858,385463.23,6350543.47,22955297,111.3
172,1.2857142857142858,385226.53,6351720.5,23195296,111.2
173,1.2857142857142858,385176.85,6351712.7,23195295,111.2
174,1.125,385414.45,6350535.67,22955296,111.7
175,1.3846153846153846,385364.77,6350527.87,22955295,111.4
176,1.5,385127.87,6351704.9,23195294,111.2
177,1.5,385315.89,6350520.08,22955294,111.7
178,1.2857142857142858,385078.29,6351697.0,23195293,111.2
179,1.2857142857142858,385266.11,6350512.18,22955293,112.2
180,1.3846153846153846,385028.91,6351689.21,23195292,111.2
181,1.3846153846153846,385216.73,6350504.38,22955292,111.9
182,1.2857142857142858,384979.73,6351681.41,23195291,111.3
183,1.2857142857142858,384930.05,6351673.51,23195290,111.2
184,1.2857142857142858,385166.95,6350496.58,22955291,112.1
185,1.3846153846153846,384880.87,6351665.82,23195289,111.2
186,1.3846153846153846,385118.07,6350488.79,22955290,111.6
187,1.5,385068.59,6350480.99,22955289,111.6
188,0.7826086956521741,385021.61,6350776.77,23015289,112.6
189,1.2857142857142858,384927.95,6351369.64,23135289,111.5
190,1.3846153846153846,384977.73,6351377.53,23135290,111.6
191,1.0,385026.91,6351385.33,23135291,111.6
192,1.3846153846153846,385075.99,6351393.13,23135292,111.3
193,1.125,385125.67,6351400.92,23135293,111.4
194,1.2857142857142858,385174.75,6351408.72,23135294,111.3
195,1.6363636363636365,385224.43,6351416.62,23135295,111.5
196,1.3846153846153846,385273.71,6351424.41,23135296,111.4
197,1.2857142857142858,385322.99,6351432.21,23135297,111.3
198,1.5,385372.37,6351440.11,23135298,111.2
199,1.3846153846153846,385421.55,6351447.9,23135299,111.4
200,0.9473684210526316,385071.09,6350784.57,23015290,112.4
201,1.2857142857142858,385471.03,6351455.7,23135300,111.2
202,1.2,385520.61,6351463.5,23135301,110.9
203,1.0,385169.45,6350800.26,23015292,112.2
204,0.8181818181818182,385219.23,6350808.16,23015293,112.1
205,1.2,385569.79,6351471.29,23135302,110.9
206,1.125,385268.01,6350815.86,23015294,111.9
207,1.3846153846153846,385619.17,6351479.19,23135303,110.8
208,1.2857142857142858,385317.99,6350823.75,23015295,111.5
209,1.5,385668.85,6351486.99,23135304,110.5
210,1.3846153846153846,385367.47,6350831.65,23015296,111.2
211,1.3846153846153846,385717.83,6351494.79,23135305,110.6
212,1.3846153846153846,385416.85,6350839.45,23015297,111.2
213,1.3846153846153846,385465.63,6350847.24,23015298,111.1
214,1.6363636363636365,385515.01,6350855.04,23015299,111.0
215,1.0588235294117647,385564.79,6350862.94,23015300,111.2
216,1.2,385614.47,6350870.84,23015301,111.1
217,1.6363636363636365,385664.15,6350878.73,23015302,110.8
218,0.9,385762.01,6350894.23,23015304,110.9
219,0.9473684210526316,385811.49,6350902.12,23015305,110.9
220,1.3846153846153846,385861.47,6350910.02,23015306,110.7
221,1.3846153846153846,385910.35,6350917.82,23015307,110.9
222,0.9473684210526316,385959.23,6350925.51,23015308,110.4
223,1.125,386008.91,6350933.41,23015309,110.6
224,1.0,386058.39,6350941.31,23015310,110.9
225,1.3846153846153846,385767.21,6351502.58,23135306,110.9
226,1.2,386107.98,6350949.1,23015311,110.5
227,1.2,386157.26,6350957.0,23015312,110.5
228,1.2857142857142858,385816.49,6351510.38,23135307,110.2
229,1.2,385866.07,6351518.28,23135308,110.3
230,1.2857142857142858,385915.15,6351526.07,23135309,110.2
231,1.5,385964.73,6351533.87,23135310,109.6
232,1.3846153846153846,386014.21,6351541.77,23135311,110.3
233,1.3846153846153846,386063.29,6351549.56,23135312,110.1
234,1.5,386110.37,6351253.28,23075312,110.6
235,1.2857142857142858,386060.49,6351245.39,23075311,110.4
236,1.0588235294117647,386011.31,6351237.59,23075310,110.4
237,1.2,385961.73,6351229.79,23075309,110.3
238,1.2,385912.65,6351221.99,23075308,110.6
239,1.5,385863.17,6351214.1,23075307,110.6
240,1.3846153846153846,385813.99,6351206.3,23075306,110.5
241,1.2857142857142858,385764.31,6351198.5,23075305,110.5
242,1.2,385715.23,6351190.71,23075304,110.6
243,1.5,385665.65,6351182.81,23075303,110.7
244,0.9473684210526316,385616.27,6351175.01,23075302,110.9
245,1.2857142857142858,385567.29,6351167.32,23075301,110.9
246,1.125,385517.21,6351159.52,23075300,110.9
247,1.125,385468.43,6351151.82,23075299,110.9
248,1.2857142857142858,385418.75,6351143.93,23075298,111.0
249,1.2857142857142858,385369.67,6351136.23,23075297,111.0
250,1.2,385320.29,6351128.43,23075296,111.2
251,1.2857142857142858,385270.81,6351120.64,23075295,111.5
252,1.125,385221.43,6351112.84,23075294,111.9
253,1.0,385171.65,6351105.04,23075293,112.0
254,1.0588235294117647,385122.57,6351097.24,23075292,111.9
255,0.9,385073.19,6351089.45,23075291,112.6
256,0.9473684210526316,385023.91,6351081.65,23075290,112.1
257,0.9473684210526316,384974.63,6351073.95,23075289,112.0
258,1.2,386760.81,6346498.08,22115310,114.5
259,1.2,384644.06,6352842.35,23435288,108.2
260,1.3846153846153846,386711.43,6346490.29,22115309,114.6
261,1.2857142857142858,384594.68,6352834.55,23435287,107.6
262,1.2857142857142858,384545.0,6352826.65,23435286,107.2
263,1.6363636363636365,386662.15,6346482.49,22115308,114.9
264,1.2,384445.84,6352810.86,23435284,106.6
265,1.2857142857142858,384396.56,6352803.06,23435283,106.1
266,1.3846153846153846,386613.27,6346474.79,22115307,114.3
267,1.2857142857142858,384347.78,6352795.37,23435282,105.9
268,1.3846153846153846,386563.59,6346467.0,22115306,114.5
269,1.5,384298.2,6352787.47,23435281,105.6
270,1.5,386515.61,6346459.4,22115305,114.4
271,1.3846153846153846,384249.12,6352779.67,23435280,105.7
272,1.2857142857142858,386465.83,6346451.5,22115304,114.4
273,1.3846153846153846,384199.74,6352771.87,23435279,105.8
274,1.0588235294117647,386415.95,6346443.61,22115303,114.1
275,1.2,384150.16,6352763.98,23435278,105.9
276,1.2,386367.27,6346435.91,22115302,113.9
277,1.2857142857142858,384100.68,6352756.08,23435277,105.4
278,1.2,386316.89,6346427.91,22115301,114.1
279,1.0,386268.71,6346420.22,22115300,114.0
280,0.8571428571428571,386218.43,6346412.32,22115299,113.8
281,1.125,386168.85,6346404.42,22115298,113.8
282,1.0588235294117647,386120.07,6346396.73,22115297,113.9
283,1.0,386070.89,6346388.93,22115296,113.6
284,1.2,386020.81,6346381.03,22115295,113.8
285,1.2,385971.63,6346373.23,22115294,113.6
286,0.9473684210526316,385921.85,6346365.34,22115293,113.6
287,1.0588235294117647,385873.37,6346357.64,22115292,113.5
288,1.6363636363636365,385823.59,6346349.74,22115291,113.3
289,1.3846153846153846,385773.41,6346341.85,22115290,113.1
290,1.0,385724.83,6346334.15,22115289,113.1
291,1.2,385676.05,6346326.35,22115288,112.9
292,1.2857142857142858,385626.97,6346318.56,22115287,112.8
293,1.2857142857142858,385576.89,6346310.66,22115286,112.6
294,1.2857142857142858,385527.41,6346302.76,22115285,112.6
295,1.0588235294117647,385478.13,6346294.97,22115284,112.4
296,1.125,385428.55,6346287.07,22115283,112.6
297,1.125,385379.97,6346279.37,22115282,112.3
298,1.125,385329.79,6346271.48,22115281,111.8
299,0.7826086956521741,385280.41,6346263.68,22115280,111.8
300,0.75,385231.43,6346255.88,22115279,111.8
301,0.6428571428571429,385182.25,6346248.08,22115278,111.5
302,0.7826086956521741,385132.77,6346240.29,22115277,111.3
303,1.2857142857142858,385085.88,6346536.47,22175277,112.4
304,1.3846153846153846,385135.16,6346544.27,22175278,112.8
305,1.2857142857142858,385184.64,6346552.16,22175279,113.1
306,1.2857142857142858,385234.02,6346559.96,22175280,113.1
307,1.5,385283.01,6346567.66,22175281,112.8
308,1.3846153846153846,385332.59,6346575.55,22175282,113.2
309,1.3846153846153846,385381.97,6346583.35,22175283,113.7
310,1.2857142857142858,385431.35,6346591.15,22175284,114.2
311,1.2857142857142858,385480.73,6346599.04,22175285,114.2
312,1.2857142857142858,385530.41,6346606.84,22175286,114.2
313,1.2857142857142858,385579.69,6346614.64,22175287,114.1
314,1.3846153846153846,385628.97,6346622.44,22175288,113.7
315,1.5,385678.25,6346630.33,22175289,113.7
316,1.5,385727.73,6346638.13,22175290,113.4
317,1.125,384147.06,6352461.0,23375277,106.4
318,1.2857142857142858,385776.81,6346645.93,22175291,113.6
319,1.3846153846153846,384196.84,6352468.9,23375278,106.7
320,1.0588235294117647,385826.19,6346653.72,22175292,113.6
321,1.3846153846153846,384246.12,6352476.69,23375279,106.4
322,1.3846153846153846,385875.77,6346661.62,22175293,113.6
323,0.9,385925.25,6346669.42,22175294,113.8
324,1.5,384295.7,6352484.49,23375280,107.0
325,1.3846153846153846,385974.53,6346677.21,22175295,114.0
326,1.2,384344.98,6352492.29,23375281,107.9
327,1.0,386022.81,6346684.91,22175296,113.9
328,1.2,384394.26,6352500.08,23375282,108.6
329,1.0588235294117647,386072.49,6346692.71,22175297,113.8
330,1.3846153846153846,384443.94,6352507.88,23375283,108.3
331,1.0588235294117647,386121.67,6346700.5,22175298,113.8
332,1.2857142857142858,384493.12,6352515.68,23375284,108.3
333,0.9,386171.15,6346708.4,22175299,113.8
334,0.9473684210526316,386220.33,6346716.2,22175300,113.8
335,1.125,384542.5,6352523.47,23375285,109.3
336,0.7826086956521741,386270.11,6346723.99,22175301,113.8
337,1.0588235294117647,384591.98,6352531.27,23375286,109.3
338,0.9,386319.29,6346731.79,22175302,114.0
339,1.2,384641.16,6352539.07,23375287,109.0
340,1.0,386368.47,6346739.59,22175303,114.1
341,1.3846153846153846,384690.34,6352546.76,23375288,108.7
342,1.0,386418.25,6346747.49,22175304,114.2
343,0.9,386467.53,6346755.28,22175305,114.4
344,0.8571428571428571,386516.71,6346763.08,22175306,114.4
345,0.8571428571428571,386566.39,6346770.98,22175307,114.6
346,1.125,384737.12,6352251.58,23315288,110.4
347,0.9,386615.27,6346778.67,22175308,114.7
348,1.2,384687.74,6352243.79,23315287,110.1
349,0.8571428571428571,386664.75,6346786.57,22175309,114.8
350,1.2857142857142858,384638.56,6352236.09,23315286,109.5
351,0.7826086956521741,386714.23,6346794.37,22175310,115.0
352,1.2857142857142858,384589.08,6352228.39,23315285,109.6
353,0.6923076923076923,386763.51,6346802.16,22175311,115.0
354,1.125,384539.6,6352220.6,23315284,109.3
355,0.75,386812.69,6346809.96,22175312,115.3
356,1.2,384490.62,6352212.8,23315283,109.4
357,0.6666666666666666,386766.31,6347106.24,22235312,116.1
358,1.3846153846153846,384441.54,6352205.0,23315282,109.1
359,1.0588235294117647,384391.56,6352197.0,23315281,109.6
360,1.2,384342.48,6352189.11,23315280,109.7
361,0.6,386716.83,6347098.44,22235311,116.1
362,0.5,386667.75,6347090.65,22235310,116.1
363,1.2,384293.1,6352181.21,23315279,109.5
364,0.5806451612903226,386618.47,6347082.85,22235309,115.9
365,1.3846153846153846,384243.12,6352173.21,23315278,108.7
366,0.5294117647058824,386568.79,6347074.95,22235308,115.7
367,1.2857142857142858,384194.34,6352165.32,23315277,108.6
368,0.6428571428571429,386519.21,6347067.16,22235307,115.5
369,0.6206896551724138,386470.03,6347059.36,22235306,115.2
370,0.6666666666666666,386420.85,6347051.56,22235305,114.9
371,0.9,386371.27,6347043.67,22235304,114.8
372,1.0,386321.69,6347035.87,22235303,114.4
373,1.0,386272.61,6347028.07,22235302,114.5
374,1.3846153846153846,384241.62,6351868.44,23255277,109.7
375,1.0,386223.53,6347020.28,22235301,114.3
376,1.2857142857142858,384290.6,6351876.23,23255278,110.0
377,1.0588235294117647,386173.95,6347012.38,22235300,114.3
378,1.125,386124.37,6347004.58,22235299,114.2
379,1.2,386075.09,6346996.79,22235298,113.9
380,1.5,386026.11,6346988.99,22235297,113.6
381,1.3846153846153846,385927.75,6346973.29,22235295,113.6
382,1.5,385878.07,6346965.4,22235294,113.7
383,1.125,385829.09,6346957.6,22235293,113.5
384,1.2,385779.51,6346949.8,22235292,113.6
385,1.5,385730.23,6346941.91,22235291,113.6
386,1.2857142857142858,384389.66,6351891.93,23255280,109.9
387,1.5,385680.85,6346934.11,22235290,113.6
388,1.2857142857142858,384438.74,6351899.62,23255281,110.3
389,1.2,385631.27,6346926.21,22235289,113.7
390,1.2,384488.32,6351907.52,23255282,110.0
391,1.2,385582.19,6346918.52,22235288,113.9
392,1.2,384537.6,6351915.32,23255283,110.2
393,1.2,385532.81,6346910.62,22235287,113.9
394,1.2,384587.18,6351923.11,23255284,110.5
395,1.5,385483.42,6346902.82,22235286,114.3
396,1.3846153846153846,384636.26,6351930.91,23255285,110.6
397,1.125,385434.14,6346895.03,22235285,114.1
398,1.125,385384.66,6346887.13,22235284,114.3
399,1.3846153846153846,384685.64,6351938.71,23255286,110.5
400,1.2,385335.18,6346879.33,22235283,114.1
401,1.3846153846153846,384735.22,6351946.6,23255287,110.7
402,1.2,385285.9,6346871.54,22235282,114.2
403,1.2857142857142858,384784.5,6351954.4,23255288,110.9
404,1.2857142857142858,385236.62,6346863.64,22235281,114.0
405,1.125,385187.24,6346855.84,22235280,114.0
406,1.2,385137.76,6346847.84,22235279,114.3
407,1.125,385088.68,6346840.05,22235278,114.1
408,1.2,384831.39,6351657.92,23195288,111.4
409,1.2,385038.7,6346832.15,22235277,114.0
410,1.2857142857142858,384782.11,6351650.12,23195287,111.0
411,1.3846153846153846,384732.73,6351642.33,23195286,111.0
412,1.3846153846153846,384683.84,6351634.53,23195285,111.0
413,1.2,384634.36,6351626.73,23195284,110.9
414,1.2,384584.58,6351618.84,23195283,110.9
415,0.8571428571428571,384535.6,6351611.04,23195282,111.2
416,1.3846153846153846,384992.12,6347128.83,22295277,113.0
417,1.2857142857142858,384485.72,6351603.14,23195281,110.9
418,1.3846153846153846,385041.2,6347136.63,22295278,113.0
419,1.2,384436.54,6351595.35,23195280,110.8
420,1.2,384387.16,6351587.55,23195279,110.7
421,1.3846153846153846,385090.28,6347144.33,22295279,113.0
422,1.2,384338.18,6351579.75,23195278,111.0
423,1.2857142857142858,385139.86,6347152.22,22295280,113.3
424,1.2,384288.3,6351571.85,23195277,110.6
425,1.5,385189.54,6347160.12,22295281,113.2
426,1.3846153846153846,385238.82,6347167.92,22295282,113.0
427,1.3846153846153846,385287.9,6347175.71,22295283,113.1
428,1.2857142857142858,384335.58,6351275.77,23135277,111.0
429,1.2857142857142858,385337.58,6347183.61,22295284,113.5
430,1.2857142857142858,384384.86,6351283.57,23135278,111.0
431,1.2857142857142858,385387.06,6347191.41,22295285,113.3
432,1.2,384434.44,6351291.47,23135279,111.1
433,1.3846153846153846,385436.64,6347199.3,22295286,113.5
434,1.3846153846153846,384483.63,6351299.26,23135280,111.0
435,1.2857142857142858,385485.42,6347207.0,22295287,113.5
436,1.2,384533.11,6351307.16,23135281,111.1
437,1.5,385535.0,6347214.9,22295288,113.2
438,1.2,384582.49,6351314.96,23135282,111.0
439,1.5,385584.38,6347222.69,22295289,113.3
440,1.2857142857142858,384632.07,6351322.75,23135283,111.2
441,1.5,385633.56,6347230.49,22295290,113.2
442,1.5,385682.95,6347238.29,22295291,113.4
443,1.2857142857142858,385732.73,6347246.19,22295292,113.5
444,1.3846153846153846,385781.71,6347253.98,22295293,113.4
445,1.5,384681.35,6351330.55,23135284,111.4
446,1.2857142857142858,385830.99,6347261.78,22295294,113.4
447,1.0588235294117647,384730.33,6351338.35,23135285,111.1
448,1.3846153846153846,385880.37,6347269.58,22295295,113.7
449,1.3846153846153846,384779.61,6351346.14,23135286,111.3
450,1.5,384829.29,6351354.04,23135287,111.3
451,1.2857142857142858,385929.55,6347277.37,22295296,113.7
452,1.2,384878.57,6351361.84,23135288,111.3
453,1.5,385979.13,6347285.27,22295297,113.8
454,1.3846153846153846,386028.51,6347293.07,22295298,113.8
455,1.2857142857142858,386078.19,6347300.96,22295299,113.6
456,1.6363636363636365,386127.47,6347308.76,22295300,114.0
457,1.3846153846153846,386176.65,6347316.56,22295301,114.2
458,1.125,384925.05,6351066.06,23075288,112.0
459,1.2857142857142858,386225.93,6347324.35,22295302,114.2
460,1.0588235294117647,384875.87,6351058.36,23075287,112.0
461,1.3846153846153846,386275.21,6347332.15,22295303,114.0
462,1.125,384826.29,6351050.46,23075286,111.9
463,1.2857142857142858,386324.99,6347340.05,22295304,114.0
464,1.2,384777.11,6351042.77,23075285,111.9
465,1.2,386373.97,6347347.84,22295305,114.0
466,1.2857142857142858,384678.15,6351027.07,23075283,111.4
467,1.125,386424.15,6347355.74,22295306,113.9
468,1.5,384628.47,6351019.38,23075282,111.5
469,1.3846153846153846,386472.43,6347363.44,22295307,114.4
470,1.3846153846153846,384579.09,6351011.58,23075281,111.2
471,1.0,386522.51,6347371.34,22295308,114.8
472,1.2857142857142858,384530.21,6351003.88,23075280,111.1
473,0.6923076923076923,386572.19,6347379.23,22295309,115.3
474,1.3846153846153846,384480.83,6350996.09,23075279,111.1
475,0.6206896551724138,386621.57,6347387.03,22295310,115.5
476,1.2857142857142858,384431.45,6350988.29,23075278,110.9
477,0.6,386670.55,6347394.83,22295311,115.9
478,1.2857142857142858,384381.77,6350980.49,23075277,110.9
479,0.5,386719.63,6347402.52,22295312,116.1
480,1.2857142857142858,386672.85,6347698.8,22355312,114.0
481,1.2,384429.55,6350682.81,23015277,110.9
482,1.5,384479.03,6350690.61,23015278,111.3
483,1.125,386623.87,6347691.01,22355311,113.9
484,1.2,386574.39,6347683.21,22355310,113.7
485,1.2857142857142858,384528.31,6350698.4,23015279,111.1
486,1.2857142857142858,384577.29,6350706.2,23015280,111.2
487,1.0588235294117647,386524.71,6347675.31,22355309,113.6
488,1.3846153846153846,384626.97,6350714.1,23015281,111.4
489,1.0,386475.83,6347667.52,22355308,113.8
490,1.2,384676.15,6350721.89,23015282,111.8
491,1.0588235294117647,386426.05,6347659.62,22355307,113.7
492,1.0588235294117647,386376.87,6347651.92,22355306,113.5
493,1.125,384725.13,6350729.69,23015283,111.9
494,1.0588235294117647,386327.59,6347644.03,22355305,113.8
495,0.9,384774.71,6350737.59,23015284,112.2
496,1.2857142857142858,386278.21,6347636.23,22355304,113.3
497,1.0,384824.19,6350745.39,23015285,112.2
498,1.5,386229.23,6347628.43,22355303,113.5
499,1.3846153846153846,386179.75,6347620.64,22355302,113.2
500,1.2857142857142858,386129.87,6347612.74,22355301,113.4
501,1.125,384873.87,6350753.28,23015286,112.5
